DateTime,Fsed_dic,Ksed_dic,theta_sed_dic,RMSE
2021-03-23 16:48:14,39.9966721551999,84.8284432146544,1.1815747605702,32.3252017698401
2021-03-23 16:47:58,39.9966721551999,84.8284432146544,1.1815747605702,32.3252017698401
2021-03-23 16:47:43,39.9580627093645,85.9043464691486,1.18085831771408,32.3252524739993
2021-03-23 16:47:27,39.5256748912361,83.3862173218251,1.18074397636089,32.3259151193739
2021-03-23 16:47:12,39.9700877760651,87.033126683142,1.17989127104578,32.3257578598723
2021-03-23 16:46:56,39.9966721551999,84.8284432146544,1.1815747605702,32.3252017698401
2021-03-23 16:46:40,39.5010416199107,84.9574840770862,1.18014266809116,32.3257163538916
2021-03-23 16:46:24,40.4800254352218,88.0374159811682,1.18115932501074,32.3255276721178
2021-03-23 16:46:09,40.0346970240366,85.2082834429937,1.18131980870961,32.3252539980399
2021-03-23 16:45:53,40.1511751044008,88.1288916286216,1.18010271245503,32.3258028055197
2021-03-23 16:45:38,39.7576710317842,83.8589197524277,1.18117141944133,32.3256507075136
2021-03-23 16:45:22,39.9685783597101,85.6978072387844,1.1808532809811,32.3252558918509
2021-03-23 16:45:07,40.3897922799831,87.1447659968368,1.18080770898384,32.3258233913337
2021-03-23 16:44:51,39.6189516267461,85.5150509246278,1.18017795228705,32.3256828175741
2021-03-23 16:44:36,39.57297471882,84.664708552572,1.18025040601412,32.3256608248096
2021-03-23 16:44:20,40.4673629467402,87.941730482443,1.18091048930425,32.3253957868576
2021-03-23 16:44:04,40.0733547415599,86.5552886188758,1.18083344341823,32.3253137162107
2021-03-23 16:43:48,40.5398648767638,88.7381262677471,1.18085984148508,32.3256293010211
2021-03-23 16:43:33,40.2688155187182,87.7221294698765,1.18036401298611,32.3255168552101
2021-03-23 16:43:17,41.1449261371465,91.5496457286581,1.18084635336701,32.326394407252
2021-03-23 16:43:02,40.6744597420739,89.2433673911027,1.18097908835476,32.3257893232924
2021-03-23 16:42:46,40.4861787753385,88.7599320848244,1.18062731875214,32.3256059770934
2021-03-23 16:42:30,40.3823189008668,88.9524181447346,1.18029157771512,32.3258519479173
2021-03-23 16:42:14,40.3567893287964,88.1566600683828,1.18072611352973,32.3255891747224
2021-03-23 16:41:58,41.2232535104968,90.7803856304376,1.18161818932021,32.3264726329725
2021-03-23 16:41:43,39.9830719636436,88.2145439368856,1.18001016468943,32.327085750706
2021-03-23 16:41:27,40.624758334654,89.7221789440864,1.18052096321782,32.3259306054455
2021-03-23 16:41:12,41.2622420726058,90.2165798996537,1.18126342874752,32.326934507222
2021-03-23 16:40:56,40.3432604771662,89.3127381114213,1.18025028718211,32.3266272347535
2021-03-23 16:40:40,41.060919025007,91.3611177071465,1.18095106941574,32.326731694789
2021-03-23 16:40:24,39.9971148306902,87.6757029189835,1.18012254223486,32.3260987214072
2021-03-23 16:40:08,41.2816416002243,91.0454613582402,1.18130345218873,32.326293629066
2021-03-23 16:39:53,40.6146123631601,89.1976066768671,1.18082557046433,32.3257727893123
2021-03-23 16:39:37,41.375495723731,91.2421247154188,1.1820552773435,32.3274844471597
2021-03-23 16:39:21,41.4061452883232,91.7935630551768,1.18161346964031,32.3270185653752
2021-03-23 16:39:06,40.9942723556205,90.0819760722872,1.18155914764643,32.3264556571027
2021-03-23 16:38:50,40.8615801787539,90.0088196897296,1.18072904671513,32.3258130635286
2021-03-23 16:38:34,41.1128634558172,92.4208390692967,1.18066261538304,32.3277665601456
2021-03-23 16:38:18,40.1091928853506,87.6725308679351,1.18075683091572,32.3266537060285
2021-03-23 16:38:03,41.2932187654324,90.3038101451661,1.18210631985252,32.326636101566
2021-03-23 16:37:47,40.4452870928817,89.7225843329803,1.18069717363263,32.3281849024699
2021-03-23 16:37:31,40.1158109060323,85.8105186836603,1.18215948352469,32.3270212197749
2021-03-23 16:37:15,40.8392474756559,89.0366743405389,1.18148234288042,32.325749340023
2021-03-23 16:36:59,40.5351629417825,89.8190335790313,1.18024749377614,32.3261198674253
2021-03-23 16:36:44,40.7773892760044,88.6688291620249,1.18162649587587,32.3257769465024
2021-03-23 16:36:29,40.3593696486612,86.70306052396,1.1815050649552,32.3252875235802
2021-03-23 16:36:13,39.9585655611557,83.3301864003709,1.18210553583421,32.3259371328799
2021-03-23 16:35:57,40.7228211934653,91.5866828468455,1.1797503786042,32.3269285377083
2021-03-23 16:35:42,39.3131939536393,85.0257564311819,1.17960822289692,32.3263352466949
2021-03-23 16:35:26,40.7505397459285,89.8872983996958,1.1806819391402,32.325832070509
2021-03-23 16:35:11,40.9640276972043,89.5156375072527,1.18136621790008,32.3258251502516
2021-03-23 16:34:55,41.0468437600295,89.0240026017507,1.18066876180464,32.3300875222681
2021-03-23 16:34:39,42.1584274590125,93.2516515503318,1.18166646297215,32.3296258049412
2021-03-23 16:34:23,38.1468250937951,75.8129184048782,1.1802207649921,32.3400054753136
2021-03-23 16:34:08,42.0851160973035,94.4651200130705,1.1814310283319,32.3279749346091
2021-03-23 16:33:52,40.3232261864298,87.7660555267229,1.18102736795348,32.325727778605
2021-03-23 16:33:37,39.2064449050376,82.570220633903,1.18017136319999,32.3268290224348
2021-03-23 16:33:21,41.1694719682433,89.6801411106337,1.18133536696271,32.3268182625641
2021-03-23 16:33:05,40.0754944317542,87.1946914215508,1.17965419038189,32.3267420123211
2021-03-23 16:32:50,38.4000749060687,82.2637617126628,1.1786205462454,32.328671785755
2021-03-23 16:32:34,39.1610521842885,82.1899977208445,1.18028368617513,32.3268754155867
2021-03-23 16:32:19,40.5064418040549,86.2000061106469,1.18178921070266,32.3259534628625
2021-03-23 16:32:03,39.7354025059276,86.3473019882296,1.17933339516845,32.3266901588495
2021-03-23 16:31:47,40.8264893121132,88.1234263133492,1.18131205616237,32.3265017928072
2021-03-23 16:31:31,41.3491883587079,94.3241086994209,1.18029806573315,32.3291135024528
2021-03-23 16:31:16,40.4017767674919,89.1371719585055,1.17930384603869,32.3272754420413
2021-03-23 16:31:00,39.0319573584128,85.288837608101,1.1786121534486,32.3278210705412
2021-03-23 16:30:44,39.5973488521657,83.2259184685758,1.18050696689737,34.3022257117472
2021-03-23 16:30:28,39.1322792944625,83.9637038327749,1.17839584848747,32.3310921700713
2021-03-23 16:30:13,39.2016429697064,82.6875450642556,1.1805148025863,32.3258099409952
2021-03-23 16:29:57,38.378547835295,79.1305113494887,1.18035262805096,32.327446284464
2021-03-23 16:29:41,39.9160467424313,89.5470207591689,1.17860439509162,32.3276936836741
2021-03-23 16:29:26,39.6572404874502,84.3899006219969,1.18074792191795,32.3253810337532
2021-03-23 16:29:11,41.7089489939063,95.1707042061186,1.17957731923256,32.3281077177842
2021-03-23 16:28:55,41.3403542433649,92.1995646709793,1.1804886598772,32.326695859054
2021-03-23 16:28:39,41.5554958209757,96.6149769280498,1.1794138968517,32.3301569063916
2021-03-23 16:28:23,41.9991431085664,98.1684565348941,1.18021873219443,32.3332731210098
2021-03-23 16:28:08,43.4660179456213,99.4747592315724,1.1827519218822,32.333630406553
2021-03-23 16:27:52,40.087908751222,86.0984495256871,1.18077554594055,32.3254321439706
2021-03-23 16:27:36,40.6455206758967,87.9938685711566,1.17938082281776,32.3369529754211
2021-03-23 16:27:21,39.7941634949619,89.8666703582863,1.17895687954048,32.3316559882344
2021-03-23 16:27:05,41.9081521613335,96.7115338010847,1.17944430109343,32.3285266599672
2021-03-23 16:26:49,40.3530624970962,89.2354295951039,1.18009228121342,32.3261094528718
2021-03-23 16:26:34,39.7582529815163,82.1393807979202,1.18177710490946,32.3280286902575
2021-03-23 16:26:18,41.0950120601648,91.9240939939276,1.18072277124048,32.3269767377637
2021-03-23 16:26:03,40.7170602042993,90.0149217330423,1.18027814874272,32.325864196141
2021-03-23 16:25:47,37.7318684143529,77.743480898653,1.17859666906114,32.3329586522071
2021-03-23 16:25:31,39.9286525891247,87.9130359227296,1.17826278632877,32.3301707954437
2021-03-23 16:25:15,39.1079070276766,80.7961961857156,1.180394305228,32.3305597974469
2021-03-23 16:25:00,40.3931624871896,88.6162075665156,1.18025211493845,32.3256210168899
2021-03-23 16:24:44,39.5203134914928,88.787412155247,1.17961743678003,32.3378685322134
2021-03-23 16:24:28,38.1222734374969,87.3079712582572,1.17541319942474,32.3406738681297
2021-03-23 16:24:12,40.8167737792984,94.373288899225,1.17901320445017,32.331561962359
2021-03-23 16:23:56,40.798764320872,93.6806398901486,1.17891913246718,32.3290127306628
2021-03-23 16:23:40,39.7144593163491,92.299368196676,1.17840044348905,32.3457599104715
2021-03-23 16:23:25,43.3249159503555,102.492073770867,1.17824275118736,32.3411642037689
