DateTime,Fsed_oxy,Fsed_oxy.1,Ksed_oxy,theta_sed_oxy,Rdom_minerl,Rpom_hydrol,Rdomr_minerl,Rcpom_bdown,RMSE
2021-03-01 15:47:54,-33.5651345749343,-7.71684037820762,6.45247926638327,1.02672105308911,0.00625607073303029,0.0841438432184292,0.0352737214694275,0.0975973158911604,51.08
2021-03-01 15:47:40,-33.5651345749343,-7.71684037820762,6.45247926638327,1.02672105308911,0.00625607073303029,0.0841438432184292,0.0352737214694275,0.0975973158911604,51.08
2021-03-01 15:47:24,-33.5651345749343,-7.71684037820762,6.45247926638327,1.02672105308911,0.00625607073303029,0.0841438432184292,0.0352737214694275,0.0975973158911604,51.08
2021-03-01 15:47:09,-38.072044497836,-8.25014902974521,7.62985151587472,1.03913507445476,0.0107660853634025,0.0767991182444236,0.0351427510178448,0.0962140498308385,52.451
2021-03-01 15:46:53,-37.5046673599362,-7.98863365022434,7.08288857298422,1.01067613200873,0.0010887577485969,0.0868464099875362,1e-05,0.0766358001146189,53.126
2021-03-01 15:46:38,-38.6855943903404,-8.93114602236909,5.52898485215471,1.0107760971648,0.00237393073547235,0.0907112467640077,0.00285529871263413,0.0923772180814847,55.472
2021-03-01 15:46:23,-39.9087982808333,-13.0356763477595,8.20764565332123,1.05629570397757,0.00937423177057582,0.0869608914731346,0.0271186872647563,0.0936553897811947,53.869
2021-03-01 15:46:07,-37.3520890794265,-10.1644649198049,8.9280420292997,1.03092162931288,1e-04,0.0910503966485461,0.0436969519394454,0.0916721792988264,53.294
2021-03-01 15:45:52,-37.3790751721052,-11.5260429484082,7.12326184510726,1.02642625331729,1e-04,0.0874251931017984,0.022530439389081,0.0971259827740436,53.59
2021-03-01 15:45:36,-36.9028735307539,-12.15218783542,7.31294373260585,1.0410028938374,0.00608524492863109,0.1,0.0012487848504818,0.0906812626867972,53.646
2021-03-01 15:45:21,-35.2940476957111,-8.65415908926242,7.36328550702222,1.03260776631277,0.00610793399376506,0.0789738161740405,0.0317428028597703,0.0878425701983311,52.362
2021-03-01 15:45:06,-36.9636401929072,-7.41803756190902,5.12478864885839,1.0256551792746,0.00856288146832601,0.0930562662058831,1e-05,0.0968804394793173,53.735
2021-03-01 15:44:51,-37.0755162925143,-9.32913157678446,5.92828784312044,1.03712241166809,0.00826412686090267,0.1,1e-05,0.0868954111755399,54.98
2021-03-01 15:44:36,-35.4894674306397,-8.39356461200279,7.75868718367937,1.03221495891506,0.00357622573442786,0.085486149019422,0.026024851706938,0.0874352068424891,52.705
2021-03-01 15:44:21,-40,-7.99161934754317,4.19256217827186,1.04654538378143,1e-04,0.0970687104155908,1e-05,0.1,52.676
2021-03-01 15:44:05,-36.2323764628948,-9.26946107301755,6.10631029712026,1.03541280144764,0.00209224344717426,0.090334506861115,0.00714722001259213,0.1,51.16
2021-03-01 15:43:50,-39.8845739791363,-11.1864593072951,6.7719065941916,1.03487160487507,0.000496495454514862,0.0851746679830092,0.0167181906153546,0.0880970233714769,52.391
2021-03-01 15:43:35,-32.6358497587254,-9.62163930394049,5.38045955260498,1.01281388367351,1e-04,0.0997033065039272,1e-05,0.1,53.344
2021-03-01 15:43:20,-39.4527583827815,-3.6600722228354,5.65110968637834,1.0720507365678,0.00726594503714074,0.1,0.010278895268141,0.0894991007558934,58.567
2021-03-01 15:43:05,-36.1652532440356,-11.0888402478806,7.36917283857255,1.04542012635692,0.00576026024306128,0.1,0.0148954020163767,0.0884580628140089,53.022
