DateTime,Rch4ox,Kch4ox,vTch4ox,Fsed_ch4,Ksed_ch4,theta_sed_ch4,RMSE
2021-04-19 10:34:58,5,5,1.4,400,100,1.15,1918.34206131602
2021-04-19 10:34:33,5,5,1.4,400,1e-04,0.85,35913.9647075493
2021-04-19 10:34:07,5,5,0.9,400,1e-04,0.85,35675.5808714221
2021-04-19 10:33:41,1e-05,1e-05,1.4,1e-04,100,1.15,179.29098806469
2021-04-19 10:33:40,5,5,1.4,1e-04,100,0.85,179.29098806469
2021-04-19 10:33:15,1e-05,1e-05,0.9,400,1e-04,0.85,300.856298203963
2021-04-19 10:32:49,5,5,1.4,400,1e-04,0.85,41835.3327290712
2021-04-19 10:32:23,5,5,1.4,400,1e-04,0.85,41835.3327290712
2021-04-19 10:31:57,1e-05,1e-05,1.4,1e-04,1e-04,1.15,120.931167040652
2021-04-19 10:31:31,5,5,0.9,1e-04,100,1.15,210.823313638828
2021-04-19 10:31:06,5,5,1.4,1e-04,1e-04,1.15,120.937124550468
2021-04-19 10:30:40,5,5,1.4,1e-04,1e-04,1.15,120.937124550468
2021-04-19 10:30:15,5,5,1.4,1e-04,100,1.15,227.793783773075
2021-04-19 10:29:49,5,5,0.9,1e-04,1e-04,0.85,120.937195794262
2021-04-19 10:29:24,5,1e-05,0.9,400,100,0.85,20375.0805767883
2021-04-19 10:28:57,1e-05,1e-05,1.4,400,1e-04,1.15,120.681224698519
2021-04-19 10:28:31,5,5,0.9,400,100,0.85,58479.6210564604
2021-04-19 10:28:06,1e-05,1e-05,0.9,1e-04,100,1.15,130.741408702419
2021-04-19 10:27:39,5,5,1.4,400,100,0.85,55320.6726356015
2021-04-19 10:27:13,5,5,0.9,400,100,1.15,1883.60011486915
2021-04-19 10:26:48,5,5,0.9,400,1e-04,1.15,120.922681070014
2021-04-19 10:26:21,5,5,0.9,1e-04,1e-04,0.85,120.937195794262
2021-04-19 10:25:55,1e-05,1e-05,0.9,1e-04,1e-04,0.85,120.929192283187
2021-04-19 10:25:29,5,5,0.9,1e-04,1e-04,1.15,120.937196236829
2021-04-19 10:25:04,5,5,0.9,400,100,1.15,1883.60011486915
2021-04-19 10:24:38,5,5,1.4,400,100,1.15,1896.45156652607
2021-04-19 10:24:11,1e-05,1e-05,1.4,1e-04,100,0.85,133.04640196329
2021-04-19 10:23:45,1e-05,1e-05,1.4,400,1e-04,1.15,120.681224698519
2021-04-19 10:23:19,1e-05,1e-05,1.4,1e-04,1e-04,1.15,120.931167040652
2021-04-19 10:22:53,5,5,0.9,400,100,1.15,1883.60011486915
2021-04-19 10:22:28,5,5,0.9,400,100,1.15,1910.22309635065
2021-04-19 10:22:03,5,5,0.9,1e-04,100,0.85,316.379757564533
2021-04-19 10:21:37,1e-05,1e-05,0.9,400,100,1.15,1567.73283758276
2021-04-19 10:21:11,5,5,1.4,1e-04,1e-04,0.85,120.937067867715
2021-04-19 10:20:45,1e-05,1e-05,0.9,1e-04,1e-04,0.85,120.929192283187
2021-04-19 10:20:19,1e-05,1e-05,1.4,400,1e-04,0.85,290.075960836671
2021-04-19 10:19:53,5,5,0.9,1e-04,100,0.85,314.333275941347
2021-04-19 10:19:27,1e-05,1e-05,0.9,1e-04,1e-04,1.15,120.928040733303
2021-04-19 10:19:01,1e-05,1e-05,1.4,1e-04,100,1.15,130.687417160616
2021-04-19 10:18:35,5,5,0.9,400,100,0.85,58479.6210564604
2021-04-19 10:18:09,1e-05,1e-05,1.4,400,1e-04,0.85,290.075960836671
2021-04-19 10:17:43,5,5,0.9,400,1e-04,0.85,41119.1097332165
2021-04-19 10:17:17,1e-05,1e-05,1.4,400,1e-04,1.15,120.681224698519
2021-04-19 10:16:51,1e-05,5,0.9,400,100,1.15,1558.17141615128
2021-04-19 10:16:26,1e-05,1e-05,0.9,400,100,0.85,41819.6060842951
2021-04-19 10:16:00,1e-05,1e-05,1.4,1e-04,1e-04,0.85,120.929176600473
2021-04-19 10:15:35,1e-05,1e-05,0.9,1e-04,1e-04,0.85,120.929192283187
2021-04-19 10:15:09,1e-05,1e-05,0.9,400,1e-04,0.85,289.744030470858
2021-04-19 10:14:43,1e-05,1e-05,1.4,400,100,1.15,1609.67255934497
2021-04-19 10:14:18,5,5,0.9,400,1e-04,0.85,41119.1097332165
2021-04-19 10:13:51,5,5,0.9,1e-04,100,1.15,217.77710920488
2021-04-19 10:13:26,5,5,0.9,400,100,1.15,1883.60011486915
2021-04-19 10:13:00,5,5,1.4,400,100,0.85,55320.6726356015
2021-04-19 10:12:34,5,5,1.4,1e-04,100,0.85,179.29098806469
2021-04-19 10:12:09,5,5,0.9,400,100,1.15,1883.60011486915
2021-04-19 10:11:43,1e-05,1e-05,0.9,1e-04,100,1.15,129.883808150442
2021-04-19 10:11:17,5,5,0.9,1e-04,100,0.85,316.379757564533
2021-04-19 10:10:51,1e-05,1e-05,1.4,1e-04,1e-04,0.85,120.929176600473
2021-04-19 10:10:25,1e-05,1e-05,0.9,1e-04,1e-04,1.15,120.928040733303
2021-04-19 10:09:59,1e-05,1e-05,1.4,400,1e-04,1.15,120.681224698519
2021-04-19 10:09:34,5,5,1.4,400,100,0.85,55320.6726356015
2021-04-19 10:09:09,5,5,1.4,400,100,0.85,55320.6726356015
2021-04-19 10:08:43,5,5,1.4,1e-04,1e-04,1.15,120.937124550468
2021-04-19 10:08:17,1e-05,1e-05,0.9,400,1e-04,1.15,120.673077400262
2021-04-19 10:07:51,5,1e-05,0.9,400,1e-04,0.85,9025.23802857138
2021-04-19 10:07:25,1e-05,1e-05,0.9,400,1e-04,0.85,300.856298203963
2021-04-19 10:06:59,5,5,0.9,1e-04,100,1.15,210.823313638828
2021-04-19 10:06:33,1e-05,1e-05,0.9,1e-04,100,1.15,130.741408702419
2021-04-19 10:06:08,1e-05,1e-05,0.9,1e-04,1e-04,1.15,120.928040733303
2021-04-19 10:05:42,5,5,1.4,1e-04,1e-04,1.15,120.937124550468
2021-04-19 10:05:16,1e-05,5,0.9,1e-04,100,1.15,130.331652280365
2021-04-19 10:04:50,1e-05,1e-05,1.4,400,1e-04,0.85,290.075960836671
2021-04-19 10:04:24,5,1e-05,0.9,1e-04,1e-04,0.85,120.93719579778
2021-04-19 10:03:58,1e-05,1e-05,0.9,400,100,0.85,45493.1319235768
2021-04-19 10:03:32,1e-05,1e-05,0.9,1e-04,1e-04,0.85,120.929192283187
2021-04-19 10:03:06,1e-05,1e-05,1.4,1e-04,1e-04,1.15,120.931167040652
2021-04-19 10:02:40,1e-05,1e-05,0.9,400,1e-04,0.85,300.856298203963
2021-04-19 10:02:15,1e-05,1e-05,0.9,1e-04,1e-04,0.85,120.929192283187
2021-04-19 10:01:49,5,5,0.9,400,1e-04,0.85,133.04640196329
2021-04-19 10:01:48,1e-05,1e-05,1.4,1e-04,100,0.85,133.04640196329
2021-04-19 10:01:22,5,5,0.9,1e-04,100,0.85,316.379757564533
2021-04-19 10:00:57,1e-05,1e-05,0.9,1e-04,1e-04,0.85,120.929192283187
2021-04-19 10:00:31,5,5,1.4,1e-04,1e-04,0.85,120.937136883587
2021-04-19 10:00:05,1e-05,1e-05,1.4,1e-04,100,1.15,130.687417160616
2021-04-19 09:59:39,1e-05,1e-05,0.9,400,100,1.15,1567.73283758276
2021-04-19 09:59:14,5,5,0.9,1e-04,100,0.85,316.379757564533
2021-04-19 09:58:48,5,1e-05,1.4,1e-04,100,1.15,188.58661793028
2021-04-19 09:58:22,5,5,1.4,1e-04,100,1.15,227.793783773075
2021-04-19 09:57:56,5,5,1.4,1e-04,100,1.15,227.793783773075
2021-04-19 09:57:30,1e-05,1e-05,0.9,1e-04,100,0.85,126.797564095376
2021-04-19 09:57:04,5,5,1.4,1e-04,1e-04,0.85,120.929176600473
2021-04-19 09:57:03,1e-05,1e-05,1.4,1e-04,1e-04,0.85,120.929176600473
2021-04-19 09:56:37,5,5,0.9,400,1e-04,0.85,35675.5808714221
2021-04-19 09:56:12,1e-05,1e-05,0.9,1e-04,100,1.15,130.741408702419
2021-04-19 09:55:46,5,5,0.9,1e-04,100,0.85,316.379757564533
2021-04-19 09:55:20,5,5,0.9,1e-04,100,0.85,316.379757564533
2021-04-19 09:54:54,5,5,0.9,400,1e-04,0.85,41119.1097332165
2021-04-19 09:54:28,1e-05,1e-05,0.9,1e-04,1e-04,1.15,120.928040733303
2021-04-19 09:54:03,5,5,1.4,1e-04,1e-04,0.85,120.937067867715
2021-04-19 09:53:37,1e-05,1e-05,0.9,1e-04,1e-04,1.15,120.928040733303
2021-04-19 09:53:11,1e-05,1e-05,1.4,1e-04,100,0.85,133.04640196329
2021-04-19 09:52:46,1e-05,1e-05,0.9,400,1e-04,0.85,300.856298203963
2021-04-19 09:52:20,5,5,0.9,1e-04,100,1.15,210.823313638828
2021-04-19 09:51:55,1e-05,1e-05,0.9,400,1e-04,1.15,120.673077400262
2021-04-19 09:51:29,5,5,1.4,400,100,0.85,55320.6726356015
2021-04-19 09:51:03,1e-05,1e-05,0.9,1e-04,100,1.15,130.741408702419
2021-04-19 09:50:37,1e-05,1e-05,0.9,400,100,1.15,1567.73283758276
2021-04-19 09:50:11,5,5,0.9,400,1e-04,0.85,41119.1097332165
2021-04-19 09:49:45,5,5,1.4,1e-04,100,0.85,179.29098806469
2021-04-19 09:49:20,1e-05,5,0.9,1e-04,100,0.85,126.807269318496
2021-04-19 09:48:54,1e-05,5,1.4,1e-04,100,0.85,132.475672876705
2021-04-19 09:48:28,1e-05,1e-05,1.4,1e-04,1e-04,1.15,120.931167040652
2021-04-19 09:48:02,1e-05,1e-05,1.4,1e-04,1e-04,1.15,120.931167040652
2021-04-19 09:47:36,1e-05,1e-05,1.4,400,1e-04,1.15,120.681224698519
2021-04-19 09:47:11,1e-05,1e-05,0.9,1e-04,1e-04,0.85,120.929192283187
2021-04-19 09:46:45,1e-05,1e-05,1.4,1e-04,1e-04,0.85,120.929176600473
2021-04-19 09:46:20,5,5,0.9,1e-04,1e-04,0.85,41580.7973619813
2021-04-19 09:46:18,1e-05,1e-05,1.4,400,100,0.85,41580.7973619813
2021-04-19 09:45:52,5,5,1.4,400,100,1.15,1918.34206131602
2021-04-19 09:45:26,5,5,1.4,400,100,0.85,55320.6726356015
2021-04-19 09:45:01,1e-05,1e-05,1.4,1e-04,100,0.85,133.04640196329
2021-04-19 09:44:35,5,5,1.4,1e-04,1e-04,0.85,120.937067867715
2021-04-19 09:44:10,1e-05,1e-05,1.4,400,100,0.85,41580.7973619813
2021-04-19 09:43:43,1e-05,1e-05,1.4,400,1e-04,0.85,290.075960836671
2021-04-19 09:43:17,1e-05,1e-05,0.9,400,1e-04,0.85,300.856298203963
2021-04-19 09:42:51,5,5,1.4,400,1e-04,1.15,120.912660810513
2021-04-19 09:42:25,5,1e-05,1.4,1e-04,100,0.85,169.042502752564
2021-04-19 09:42:00,5,5,0.9,400,100,0.85,58479.6210564604
2021-04-19 09:41:34,5,5,0.9,400,100,1.15,1883.60011486915
2021-04-19 09:41:09,5,5,1.4,400,100,0.85,57842.0349856881
2021-04-19 09:40:44,5,5,1.4,1e-04,100,1.15,212.425015237576
2021-04-19 09:40:19,5,5,0.9,1e-04,100,0.85,316.379757564533
2021-04-19 09:39:54,5,5,1.4,400,100,0.85,55320.6726356015
2021-04-19 09:39:28,5,5,1.4,400,1e-04,0.85,41835.3327290712
2021-04-19 09:39:03,1e-05,1e-05,1.4,400,100,1.15,1609.67255934497
2021-04-19 09:38:36,5,5,1.4,1e-04,1e-04,0.85,120.937067867715
2021-04-19 09:38:11,1e-05,1e-05,0.9,1e-04,100,0.85,126.797564095376
2021-04-19 09:37:45,5,5,1.4,400,100,0.85,55320.6726356015
2021-04-19 09:37:19,5,5,0.9,1e-04,100,1.15,210.823313638828
2021-04-19 09:36:54,1e-05,1e-05,1.4,400,100,0.85,41580.7973619813
2021-04-19 09:36:28,5,5,0.9,400,1e-04,1.15,120.922681070014
2021-04-19 09:36:02,1e-05,1e-05,1.4,1e-04,1e-04,1.15,120.929063460408
2021-04-19 09:35:36,1e-05,1e-05,0.9,1e-04,100,0.85,126.797564095376
2021-04-19 09:35:11,1e-05,1e-05,1.4,400,1e-04,0.85,290.075960836671
2021-04-19 09:34:45,1e-05,1e-05,0.9,1e-04,1e-04,0.85,120.929192283187
2021-04-19 09:34:20,1e-05,1e-05,1.4,400,100,1.15,1609.67255934497
2021-04-19 09:33:54,5,5,0.9,400,1e-04,0.85,41119.1097332165
2021-04-19 09:33:28,5,5,0.9,1e-04,100,1.15,210.823313638828
2021-04-19 09:33:03,1e-05,1e-05,0.9,1e-04,1e-04,0.85,120.929192283187
2021-04-19 09:32:37,1e-05,1e-05,0.9,400,1e-04,1.15,120.673077400262
2021-04-19 09:32:11,1e-05,1e-05,1.4,1e-04,100,1.15,130.687417160616
2021-04-19 09:31:45,5,5,0.9,400,100,0.85,58479.6210564604
2021-04-19 09:31:19,5,5,0.9,1e-04,1e-04,1.15,120.937193759789
2021-04-19 09:30:53,1e-05,1e-05,0.9,1e-04,1e-04,1.15,120.931804502021
2021-04-19 09:30:26,1e-05,1e-05,0.9,1e-04,1e-04,0.85,120.929192283187
2021-04-19 09:30:00,5,5,1.4,400,100,0.85,57842.0349856881
2021-04-19 09:29:35,1e-05,1e-05,1.4,1e-04,100,1.15,130.687417160616
2021-04-19 09:29:09,1e-05,1e-05,0.9,400,100,1.15,1567.73283758276
2021-04-19 09:28:43,1e-05,1e-05,1.4,1e-04,1e-04,1.15,120.931167040652
2021-04-19 09:28:17,5,5,0.9,1e-04,100,0.85,316.379757564533
2021-04-19 09:27:51,5,5,1.4,400,1e-04,0.85,41835.3327290712
2021-04-19 09:27:26,5,5,0.9,400,100,0.85,58479.6210564604
2021-04-19 09:27:00,5,1e-05,0.9,1e-04,100,0.85,271.216035799898
2021-04-19 09:26:34,5,5,1.4,400,1e-04,1.15,120.912660810513
2021-04-19 09:26:09,5,5,0.9,1e-04,100,0.85,316.379757564533
2021-04-19 09:25:37,5,5,0.9,1e-04,100,0.85,314.333275941347
2021-04-19 09:25:11,1e-05,1e-05,0.9,1e-04,1e-04,0.85,120.929192283187
2021-04-19 09:24:45,1e-05,1e-05,0.9,400,100,1.15,1567.73283758276
2021-04-19 09:24:19,5,5,1.4,1e-04,1e-04,1.15,120.937124550468
2021-04-19 09:23:53,5,5,0.9,1e-04,1e-04,1.15,120.937196236829
2021-04-19 09:23:27,1e-05,1e-05,1.4,1e-04,100,0.85,133.04640196329
2021-04-19 09:23:02,1e-05,1e-05,1.4,400,100,1.15,1609.67255934497
2021-04-19 09:22:36,1e-05,1e-05,1.4,1e-04,100,1.15,130.687417160616
2021-04-19 09:22:10,5,5,1.4,1e-04,100,0.85,1883.60011486915
2021-04-19 09:22:09,5,5,0.9,400,100,1.15,1883.60011486915
2021-04-19 09:21:43,1e-05,1e-05,0.9,400,1e-04,0.85,300.856298203963
2021-04-19 09:21:17,1e-05,1e-05,1.4,400,1e-04,0.85,290.075960836671
2021-04-19 09:20:51,5,5,1.4,400,100,1.15,1918.34206131602
2021-04-19 09:20:26,1e-05,1e-05,0.9,1e-04,100,1.15,130.741408702419
2021-04-19 09:20:01,5,5,0.9,400,1e-04,1.15,120.922681070014
2021-04-19 09:19:36,1e-05,1e-05,1.4,400,1e-04,0.85,290.075960836671
2021-04-19 09:19:10,1e-05,1e-05,1.4,1e-04,100,1.15,130.687417160616
2021-04-19 09:18:44,5,5,0.9,400,100,0.85,58479.6210564604
2021-04-19 09:18:18,5,5,1.4,400,1e-04,0.85,120.928040733303
2021-04-19 09:18:17,1e-05,1e-05,0.9,1e-04,1e-04,1.15,120.928040733303
2021-04-19 09:17:51,5,5,0.9,400,100,0.85,58479.6210564604
2021-04-19 09:17:25,5,5,1.4,1e-04,1e-04,0.85,120.937067867715
2021-04-19 09:16:59,5,5,0.9,1e-04,1e-04,0.85,120.937195794262
2021-04-19 09:16:33,5,5,0.9,1e-04,100,0.85,316.379757564533
2021-04-19 09:16:07,5,5,0.9,1e-04,1e-04,1.15,120.937196236829
2021-04-19 09:15:41,5,5,0.9,1e-04,1e-04,1.15,120.937196236829
2021-04-19 09:15:15,5,5,0.9,400,1e-04,1.15,120.922681070014
2021-04-19 09:14:50,5,5,1.4,1e-04,100,0.85,179.29098806469
2021-04-19 09:14:25,5,5,0.9,1e-04,100,1.15,210.823313638828
2021-04-19 09:13:59,1e-05,1e-05,1.4,1e-04,100,1.15,130.687417160616
2021-04-19 09:13:33,5,5,0.9,400,1e-04,0.85,41119.1097332165
2021-04-19 09:13:08,1e-05,1e-05,0.9,400,1e-04,0.85,300.856298203963
2021-04-19 09:12:42,5,5,1.4,1e-04,100,0.85,177.493173152725
2021-04-19 09:12:18,1e-05,1e-05,1.4,1e-04,100,1.15,130.687417160616
2021-04-19 09:11:52,5,1e-05,1.4,400,1e-04,0.85,12992.8459104656
2021-04-19 09:11:26,5,5,1.4,1e-04,100,1.15,227.793783773075
2021-04-19 09:11:01,5,5,1.4,1e-04,1e-04,0.85,120.937136883587
2021-04-19 09:10:35,1e-05,5,1.4,1e-04,100,0.85,132.475672876705
2021-04-19 09:10:09,5,5,1.4,400,100,1.15,1918.34206131602
2021-04-19 09:09:44,5,5,1.4,1e-04,100,0.85,179.29098806469
2021-04-19 09:09:18,1e-05,1e-05,1.4,400,100,1.15,1609.67255934497
2021-04-19 09:08:52,5,5,0.9,1e-04,100,1.15,210.823313638828
2021-04-19 09:08:27,5,5,0.9,400,100,0.85,58479.6210564604
2021-04-19 09:08:01,1e-05,1e-05,0.9,1e-04,1e-04,1.15,120.928040733303
2021-04-19 09:07:35,5,5,0.9,400,100,0.85,58479.6210564604
2021-04-19 09:07:09,1e-05,1e-05,1.4,1e-04,1e-04,1.15,120.931167040652
2021-04-19 09:06:43,5,5,1.4,400,1e-04,1.15,120.912660810513
2021-04-19 09:06:18,1e-05,1e-05,1.4,400,1e-04,0.85,290.075960836671
2021-04-19 09:05:53,5,5,1.4,1e-04,100,0.85,179.29098806469
2021-04-19 09:05:27,1e-05,1e-05,1.4,1e-04,1e-04,1.15,120.931167040652
2021-04-19 09:05:02,1e-05,1e-05,0.9,1e-04,100,0.85,126.797564095376
2021-04-19 09:04:36,1e-05,1e-05,1.4,400,100,1.15,1609.67255934497
2021-04-19 09:04:10,1e-05,1e-05,0.9,400,1e-04,0.85,300.856298203963
2021-04-19 09:03:44,1e-05,1e-05,0.9,1e-04,100,1.15,130.741408702419
2021-04-19 09:03:19,5,5,0.9,400,1e-04,0.85,41119.1097332165
2021-04-19 09:02:53,5,5,0.9,400,100,0.85,58479.6210564604
2021-04-19 09:02:27,1e-05,1e-05,0.9,400,1e-04,1.15,120.673077400262
2021-04-19 09:02:01,1e-05,1e-05,1.4,400,100,0.85,41580.7973619813
2021-04-19 09:01:35,5,5,1.4,400,100,0.85,55320.6726356015
2021-04-19 09:01:10,1e-05,1e-05,0.9,400,1e-04,0.85,300.856298203963
2021-04-19 09:00:43,1e-05,1e-05,1.4,1e-04,1e-04,1.15,120.931167040652
2021-04-19 09:00:17,1e-05,1e-05,0.9,400,100,1.15,1567.73283758276
2021-04-19 08:59:52,5,5,1.4,400,100,0.85,55320.6726356015
2021-04-19 08:59:27,1e-05,1e-05,1.4,400,1e-04,0.85,292.491827960434
2021-04-19 08:59:02,1e-05,1e-05,0.9,400,1e-04,1.15,120.673077400262
2021-04-19 08:58:36,5,5,0.9,400,1e-04,0.85,41119.1097332165
2021-04-19 08:58:10,1e-05,1e-05,0.9,1e-04,100,1.15,130.741408702419
2021-04-19 08:57:44,1e-05,1e-05,0.9,1e-04,1e-04,0.85,120.929192283187
2021-04-19 08:57:18,1e-05,1e-05,0.9,1e-04,1e-04,0.85,120.929192283187
2021-04-19 08:56:52,5,5,1.4,400,100,1.15,1918.34206131602
2021-04-19 08:56:27,5,5,1.4,1e-04,100,0.85,175.878347054888
2021-04-19 08:56:01,5,5,1.4,400,100,0.85,55320.6726356015
2021-04-19 08:55:36,5,5,1.4,1e-04,1e-04,0.85,120.937136883587
2021-04-19 08:55:10,1e-05,1e-05,1.4,400,100,0.85,41580.7973619813
2021-04-19 08:54:44,5,5,0.9,400,100,0.85,58479.6210564604
2021-04-19 08:54:18,1e-05,1e-05,0.9,1e-04,1e-04,1.15,120.931804502021
2021-04-19 08:53:52,5,5,0.9,1e-04,100,0.85,314.333275941347
2021-04-19 08:53:26,1e-05,1e-05,1.4,1e-04,1e-04,0.85,120.929176600473
2021-04-19 08:53:00,1e-05,1e-05,0.9,1e-04,100,0.85,126.797564095376
2021-04-19 08:52:35,1e-05,1e-05,0.9,400,100,1.15,1567.73283758276
2021-04-19 08:52:09,1e-05,1e-05,0.9,400,100,1.15,1567.73283758276
2021-04-19 08:51:44,1e-05,1e-05,0.9,1e-04,100,0.85,126.797564095376
2021-04-19 08:51:18,1e-05,1e-05,1.4,400,100,1.15,1540.28765513703
2021-04-19 08:50:52,5,5,0.9,1e-04,100,0.85,316.379757564533
2021-04-19 08:50:26,1e-05,1e-05,1.4,400,100,0.85,41580.7973619813
2021-04-19 08:50:00,1e-05,1e-05,0.9,1e-04,1e-04,0.85,120.929192283187
2021-04-19 08:49:34,5,5,0.9,1e-04,1e-04,0.85,120.937195794262
2021-04-19 08:49:08,1e-05,1e-05,0.9,1e-04,100,0.85,126.797564095376
2021-04-19 08:48:37,5,5,1.4,400,1e-04,0.85,41835.3327290712
2021-04-19 08:48:13,5,5,0.9,400,1e-04,0.85,41119.1097332165
2021-04-19 08:47:48,5,5,0.9,400,1e-04,0.85,41119.1097332165
2021-04-19 08:47:24,5,5,0.9,400,100,0.85,57822.9497480112
2021-04-19 08:46:59,5,5,1.4,1e-04,100,1.15,227.793783773075
2021-04-19 08:46:35,5,5,0.9,1e-04,100,0.85,316.379757564533
2021-04-19 08:46:11,1e-05,1e-05,0.9,1e-04,1e-04,1.15,120.928040733303
2021-04-19 08:45:46,5,1e-05,1.4,400,100,1.15,560.167123400561
2021-04-19 08:45:20,5,5,0.9,400,100,1.15,1883.60011486915
2021-04-19 08:44:55,1e-05,1e-05,0.9,1e-04,100,1.15,130.741408702419
2021-04-19 08:44:29,1e-05,1e-05,0.9,400,1e-04,0.85,300.856298203963
2021-04-19 08:44:03,5,5,1.4,1e-04,1e-04,0.85,120.937067867715
2021-04-19 08:43:37,5,5,0.9,400,100,1.15,1883.60011486915
2021-04-19 08:43:11,5,5,0.9,400,1e-04,1.15,120.922681070014
2021-04-19 08:42:46,5,5,0.9,1e-04,1e-04,0.85,120.937195794262
2021-04-19 08:42:20,1e-05,1e-05,1.4,1e-04,100,0.85,133.04640196329
2021-04-19 08:41:54,5,5,1.4,400,100,0.85,55320.6726356015
2021-04-19 08:41:28,5,5,1.4,1e-04,100,1.15,227.793783773075
2021-04-19 08:41:03,1e-05,1e-05,1.4,400,100,1.15,1609.67255934497
2021-04-19 08:40:37,5,5,1.4,1e-04,100,0.85,179.29098806469
2021-04-19 08:40:12,5,5,0.9,1e-04,1e-04,0.85,120.937195794262
2021-04-19 08:39:45,1e-05,1e-05,1.4,400,1e-04,1.15,120.681224698519
2021-04-19 08:39:19,5,5,0.9,400,1e-04,0.85,41119.1097332165
2021-04-19 08:38:53,1e-05,1e-05,1.4,1e-04,1e-04,0.85,120.931956109184
2021-04-19 08:38:28,5,5,1.4,400,1e-04,0.85,41835.3327290712
2021-04-19 08:38:02,5,5,1.04017767551101,140.663010213245,100,1.15,606.526773548002
2021-04-19 08:37:37,5,5,0.971824603976763,100.876110944676,100,1.12387564963742,568.30151056366
2021-04-19 08:37:11,5,5,1.17660506905308,400,60.8082673955609,0.87287339109622,43022.0150116346
2021-04-19 08:36:45,5,5,0.9,297.141412336542,39.5303013890108,1.15,1308.79200422545
2021-04-19 08:36:20,5,5,0.971489833720091,400,100,0.869622651185027,45273.5506347942
2021-04-19 08:35:54,5,5,1.4,177.726180299446,100,1.11219039214392,1148.9165957043
2021-04-19 08:35:28,5,5,1.17426780627761,112.825571460816,100,1.11400276393339,13710.1309711601
2021-04-19 08:35:27,5,5,1.09102486450172,219.821687563283,56.2183533874341,0.912485328445167,13710.1309711601
2021-04-19 08:35:02,5,5,0.988693367270467,161.019171389897,100,0.963063677733027,5777.58988555191
2021-04-15 16:18:35,1e-04,1e-04,0.9,300,0.001,1.15,120.616666658327
2021-04-15 16:18:11,5,5,0.9,300,0.001,1.15,120.818046760341
2021-04-15 16:17:46,1e-04,1e-04,0.9,300,0.001,1.15,120.616666658327
2021-04-15 16:17:22,5,5,0.9,300,100,1.15,1470.49622633829
2021-04-15 16:16:57,1e-04,1e-04,1.2,300,0.001,1,117.689084790635
2021-04-15 16:16:32,5,5,1.2,300,0.001,1,937.94511920167
2021-04-15 16:16:08,1e-04,1e-04,1.2,0.001,0.001,1.15,120.932840023781
2021-04-15 16:15:43,1e-04,1e-04,0.9,300,100,1,5601.13945486616
2021-04-15 16:15:18,5,5,0.9,300,100,1.15,1470.49622633829
2021-04-15 16:14:54,1e-04,1e-04,0.9,300,100,1.15,1129.70940475181
2021-04-15 16:14:28,5,5,0.9,300,100,1,6676.18570377197
2021-04-15 16:14:04,5,5,0.9,300,0.001,1.15,120.818046760341
2021-04-15 16:13:39,5,5,0.9,300,100,1.15,1470.49622633829
2021-04-15 16:13:14,5,5,1.2,300,100,1.15,1458.85866287099
2021-04-15 16:12:50,1e-04,1e-04,1.2,0.001,100,1.15,131.815983207489
2021-04-15 16:12:26,5,5,1.2,0.001,0.001,1.15,120.937188554051
2021-04-15 16:12:01,5,5,1.2,300,0.001,1.15,120.793908302781
2021-04-15 16:11:36,5,5,0.9,300,100,1.15,7079.84203578531
2021-04-15 16:11:35,5,5,1.2,300,100,1,7079.84203578531
2021-04-15 16:11:11,5,5,0.9,0.001,0.001,1,120.937194158169
2021-04-15 16:10:46,1e-04,1e-04,1.2,300,100,1.15,1097.81116527995
2021-04-15 16:10:21,1e-04,1e-04,1.2,300,0.001,1,117.689084790635
2021-04-15 16:09:56,5,5,1.2,300,0.001,1.15,120.793908302781
2021-04-15 16:09:32,5,5,1.2,0.001,0.001,1,120.937188597567
2021-04-15 16:09:07,5,5,0.9,0.001,0.001,1,120.937194158169
2021-04-15 16:08:42,1e-04,1e-04,0.9,300,100,1.15,1129.70940475181
2021-04-15 16:08:17,5,5,1.2,0.001,100,1,160.062862300298
2021-04-15 16:07:53,5,5,0.9,0.001,100,1,164.11776187101
2021-04-15 16:07:28,1e-04,1e-04,1.2,300,0.001,1.15,120.624205482866
2021-04-15 16:07:04,1e-04,1e-04,0.9,300,0.001,1,117.913643995352
2021-04-15 16:06:39,5,5,0.9,0.001,0.001,1,120.937194158169
2021-04-15 16:06:14,5,5,0.9,300,100,1,6676.18570377197
2021-04-15 16:05:49,1e-04,1e-04,1.2,300,0.001,1.15,120.624205482866
2021-04-15 16:05:24,5,5,0.9,0.001,0.001,1,120.937194158169
2021-04-15 16:05:00,1e-04,1e-04,0.9,300,0.001,1.15,120.616666658327
2021-04-15 16:04:35,5,5,0.9,0.001,100,1.15,207.497932464138
2021-04-15 16:04:11,1e-04,1e-04,0.9,0.001,100,1,122.74444975876
2021-04-15 16:03:45,5,5,1.2,0.001,100,1,160.062862300298
2021-04-15 16:03:21,1e-04,1e-04,1.2,0.001,0.001,1.15,120.932840023781
2021-04-15 16:02:56,5,5,1.2,300,100,1.15,1458.85866287099
2021-04-15 16:02:32,5,5,1.2,300,100,1.15,1458.85866287099
2021-04-15 16:02:08,5,5,1.2,300,100,1,7079.84203578531
2021-04-15 16:01:43,5,1e-04,0.9,0.001,100,1.15,210.264307321043
2021-04-15 16:01:18,5,5,1.2,300,0.001,1,937.94511920167
2021-04-15 16:00:54,5,5,0.9,300,0.001,1,323.100774059292
