"time","FLOW","TEMP","SALT","OXY_oxy","NIT_amm","NIT_nit","PHS_frp","OGM_doc","OGM_docr","OGM_poc","OGM_don","OGM_donr","OGM_pon","OGM_dop","OGM_dopr","OGM_pop","CAR_dic","CAR_ch4","SIL_rsi"
2014-01-11,0.2419,4.6405,0,375.5873,1.8605,0.4094,0.0437,16.7557,138.2344,13.9631,0.948,7.8213,1.5801,0.0086,0.0712,0.1678,50.2461,0.7118,126.3866
2014-01-12,0.1693,4.4777,0,377.1861,1.9808,0.3778,0.053,17.7874,146.7456,14.8228,0.949,7.8285,1.5815,0.0043,0.0356,0.084,61.7624,0.7118,126.3866
2014-01-13,0.1186,4.4509,0,377.45,1.8354,0.403,0.0527,22.1184,182.477,18.432,0.9546,7.8757,1.591,0.0185,0.1528,0.36,60.7705,0.7118,126.3866
2014-01-14,0.1942,5.3429,0,368.8206,1.8789,0.3766,0.0681,19.9334,164.4507,16.6112,0.9478,7.8192,1.5796,0.0614,0.507,1.1949,65.7476,0.7118,126.3866
2014-01-15,0.152,4.3178,0,378.7674,1.8844,0.4233,0.0592,21.9419,181.0202,18.2849,0.9523,7.857,1.5873,0.0478,0.3937,0.9279,56.8277,0.7118,126.3866
2014-01-16,0.1064,2.8152,0,394.1924,1.79,0.3807,0.0581,14.5607,120.1254,12.1339,0.9701,8.003,1.6168,-0.0019,-0.0157,-0.037,79.0253,0.7118,126.3866
2014-01-17,0.0745,3.0428,0,391.7886,1.9004,0.3909,0.0393,24.9487,205.8272,20.7906,0.9494,7.8327,1.5824,0.0466,0.3844,0.9062,47.8006,0.7118,126.3866
2014-01-18,0.0522,1.7304,0,405.9956,1.9052,0.3864,0.0542,13.9261,114.8906,11.6051,0.9385,7.7428,1.5642,0.0205,0.1695,0.3996,79.7563,0.7118,126.3866
2014-01-19,0.0365,2.3806,0,398.8514,1.7902,0.3571,0.0417,26.1292,215.5656,21.7743,0.961,7.9281,1.6016,-0.0013,-0.0112,-0.0265,50.459,0.7118,126.3866
2014-01-20,0.0256,3.2336,0,389.7921,1.8643,0.4105,0.0459,38.9623,321.439,32.4686,0.9407,7.7603,1.5677,0.0043,0.0361,0.0849,52.7451,0.7118,126.3866
2014-01-21,0.0336,2.8855,0,393.4472,1.8322,0.3925,0.0554,23.6663,195.2471,19.7219,0.9553,7.8811,1.5921,0.0428,0.3531,0.8323,70.6556,0.7118,126.3866
2014-01-22,0.0235,0.421,0,421.0429,1.8739,0.4035,0.0415,16.6945,137.7295,13.9121,0.9493,7.8314,1.5821,0.0764,0.6303,1.4857,112.3462,0.7118,126.3866
2014-01-23,0.0164,0.3916,0,421.3922,1.9042,0.4342,0.0158,2.6248,21.6541,2.1873,0.9404,7.7583,1.5673,0.1097,0.9051,2.1332,72.9833,0.7118,126.3866
2014-01-24,0.0115,0.2506,0,423.0688,1.8955,0.3721,0.0614,33.843,279.2044,28.2025,0.9552,7.8808,1.5921,0.0263,0.2169,0.5112,44.5149,0.7118,126.3866
2014-01-25,0.008,0.3814,0,421.5132,2.0723,0.3996,0.049,27.3038,225.2565,22.7532,0.9271,7.6484,1.5451,0.0091,0.0755,0.178,10.5484,0.7118,126.3866
2014-01-26,0.0056,0.776,0,416.8734,1.8628,0.3633,0.0443,6.4397,53.1273,5.3664,0.9559,7.8867,1.5933,0.0521,0.4301,1.0138,48.205,0.7118,126.3866
2014-01-27,0.004,1.9877,0,403.1433,1.9273,0.4026,0.0582,19.5445,161.2426,16.2871,0.9496,7.8334,1.5825,-0.0019,-0.0157,-0.037,78.0492,0.7118,126.3866
2014-01-28,0.0157,0.2606,0,422.9494,1.8274,0.3927,0.0552,21.3067,175.7801,17.7556,0.9638,7.9516,1.6064,0.027,0.2229,0.5252,59.6722,0.7118,126.3866
2014-01-29,0.011,0.3081,0,422.3834,1.8988,0.4059,0.0645,2.2255,18.3602,1.8546,0.942,7.7714,1.57,0.023,0.1899,0.4475,67.6311,0.7118,126.3866
2014-01-30,0.0077,0.2926,0,422.5682,1.9874,0.402,0.0358,23.1226,190.7614,19.2688,0.9329,7.696,1.5548,-0.0012,-0.0097,-0.0227,53.8376,0.7118,126.3866
2014-01-31,0.0054,1.192,0,412.0741,1.8808,0.4058,0.0693,15.902,131.1914,13.2517,0.936,7.7216,1.5599,0.0726,0.5987,1.4111,56.1736,0.7118,126.3866
2014-02-01,0.0037,2.6,0,396.4881,1.858,0.4112,0.0443,5.0862,41.9614,4.2385,0.9485,7.825,1.5808,0.0446,0.3685,0.8686,28.4575,0.7118,126.3866
2014-02-02,0.0026,4.2694,0,379.2487,1.8345,0.3819,0.0634,23.9095,197.2531,19.9246,0.9542,7.872,1.5903,-0.0018,-0.0145,-0.0343,42.8593,0.7118,126.3866
2014-02-03,0.3917,5.1547,0,370.6134,1.951,0.3917,0.0519,32.4757,267.925,27.0631,0.9311,7.6814,1.5518,0.0444,0.3661,0.8627,27.0329,0.7118,126.3866
2014-02-04,0.2892,4.066,0,381.2803,1.7215,0.3974,0.0488,25.1494,207.482,20.9578,0.9601,7.9208,1.6002,0.0485,0.3995,0.9417,45.0094,0.7118,126.3866
2014-02-05,0.2075,4.2949,0,378.9944,1.7557,0.3972,0.0515,16.734,138.0552,13.945,0.9611,7.9287,1.6018,0.0686,0.5665,1.3351,103.4308,0.7118,126.3866
2014-02-06,0.1452,3.0573,0,391.6366,1.8433,0.3941,0.0638,2.6269,21.6723,2.1891,0.9668,7.9769,1.6115,0.0534,0.4406,1.0384,55.5519,0.7118,126.3866
2014-02-07,0.1016,2.748,0,394.9068,1.8797,0.3979,0.0658,19.6925,162.4626,16.4104,0.9412,7.7644,1.5686,0.0338,0.2794,0.6586,57.7616,0.7118,126.3866
2014-02-08,0.0712,3.276,0,389.3509,1.9988,0.3884,0.0672,15.664,129.2281,13.0533,0.9496,7.8341,1.5826,0.0366,0.3017,0.7111,54.5691,0.7118,126.3866
2014-02-09,0.0498,3.9445,0,382.5037,1.8696,0.4118,0.05,25.6757,211.8248,21.3964,0.9606,7.9252,1.601,-5e-04,-0.0041,-0.0096,64.4579,0.7118,126.3866
2014-02-10,0.0349,3.0775,0,391.4245,1.8184,0.398,0.0496,13.6549,112.6535,11.3791,0.943,7.7791,1.5715,0.0115,0.0954,0.2249,77.3825,0.7118,126.3866
2014-02-11,0.0244,2.1079,0,401.8221,1.8425,0.3916,0.0255,18.2933,150.9197,15.2444,0.9666,7.9743,1.611,0.0779,0.6421,1.5133,54.5372,0.7118,126.3866
2014-02-12,0.1685,0.6921,0,417.8534,1.8407,0.4032,0.046,25.6806,211.8653,21.4005,0.9635,7.949,1.6059,0.0425,0.3508,0.8269,89.9049,0.7118,126.3866
2014-02-13,0.3799,0.2081,0,423.5765,1.8137,0.4152,0.0513,6.088,50.2258,5.0733,0.9547,7.876,1.5911,0.0108,0.0887,0.2089,54.6849,0.7118,126.3866
2014-02-14,0.2659,1.8444,0,404.7282,1.9913,0.4172,0.0597,11.2481,92.797,9.3734,0.9485,7.8253,1.5809,0.0948,0.7822,1.8435,19.2764,0.7118,126.3866
2014-02-15,0.1861,2.6284,0,396.1835,1.8468,0.387,0.0609,8.0158,66.1302,6.6798,0.9493,7.8322,1.5823,0.0469,0.3872,0.9127,57.1948,0.7118,126.3866
2014-02-16,0.1303,2.144,0,401.4274,1.8583,0.3722,0.0515,24.1092,198.9009,20.091,0.9565,7.8915,1.5942,0.0533,0.4399,1.0367,57.7364,0.7118,126.3866
2014-02-17,0.0912,2.4559,0,398.0374,1.9375,0.4018,0.052,2.0011,16.509,1.6676,0.9413,7.7654,1.5688,0.035,0.2888,0.6806,30.2136,0.7118,126.3866
2014-02-18,0.0638,3.4969,0,387.066,1.8748,0.4,0.0587,10.4418,86.1447,8.7015,0.9325,7.6937,1.5543,0.0107,0.0882,0.2078,84.6262,0.7118,126.3866
2014-02-19,0.1144,4.7222,0,374.7898,1.9102,0.398,0.0579,33.1583,273.5561,27.6319,0.9466,7.8087,1.5775,0.0421,0.3472,0.8183,50.408,0.7118,126.3866
2014-02-20,0.2711,4.4592,0,377.3689,1.8979,0.4324,0.0499,29.1432,240.4316,24.286,0.9551,7.8794,1.5918,0.0491,0.4051,0.9548,35.2775,0.7118,126.3866
2014-02-21,0.3264,5.6479,0,365.9467,1.859,0.3907,0.0523,14.984,123.6186,12.4867,0.9568,7.8933,1.5946,0.0254,0.21,0.4948,67.9317,0.7118,126.3866
2014-02-22,0.2285,5.4904,0,367.4259,1.9394,0.3865,0.0462,15.6704,129.2812,13.0587,0.9377,7.736,1.5628,0.0325,0.2681,0.6319,80.7791,0.7118,126.3866
2014-02-23,0.16,6.0479,0,362.2354,1.7988,0.4177,0.0506,10.8832,89.7862,9.0693,0.9581,7.9038,1.5967,0.0377,0.3113,0.7337,65.6987,0.7118,126.3866
2014-02-24,0.112,5.1301,0,370.8487,1.7884,0.4062,0.0559,19.2133,158.5101,16.0111,0.952,7.854,1.5867,0.041,0.3386,0.798,64.5752,0.7118,126.3866
2014-02-25,0.0784,3.8515,0,383.4443,1.8777,0.4054,0.044,4.5673,37.6805,3.8061,0.9424,7.7748,1.5707,-0.0014,-0.0119,-0.028,105.4727,0.7118,126.3866
2014-02-26,0.0548,3.733,0,384.6477,1.8311,0.4136,0.0312,12.4903,103.0452,10.4086,0.9622,7.9375,1.6035,0.0446,0.368,0.8673,53.7733,0.7118,126.3866
2014-02-27,0.0384,2.586,0,396.6378,1.8987,0.3948,0.0419,4.6073,38.0099,3.8394,0.9488,7.8284,1.5815,-0.0013,-0.0113,-0.0267,88.996,0.7118,126.3866
2014-02-28,0.0269,2.182,0,401.0117,1.8619,0.3689,0.0627,16.8258,138.8132,14.0215,0.9482,7.8225,1.5803,0.0373,0.3076,0.7249,94.997,0.7118,126.3866
2014-03-01,0.0188,2.956,0,392.7022,1.9018,0.4071,0.0439,24.552,202.5544,20.46,0.9376,7.7348,1.5626,0.0444,0.3667,0.8643,56.4405,0.7118,126.3866
2014-03-02,0.052,5.547,0,366.8935,1.8371,0.3737,0.0421,21.8561,180.3124,18.2134,0.9518,7.8531,1.5865,0.032,0.2643,0.6229,44.3583,0.7118,126.3866
2014-03-03,0.2237,4.3118,0,378.8274,1.8886,0.3925,0.0462,23.4565,193.5161,19.5471,0.9563,7.8891,1.5938,0.005,0.042,0.0991,52.8922,0.7118,126.3866
2014-03-04,0.1565,2.3982,0,398.6609,1.9047,0.3841,0.0515,15.8407,130.6857,13.2006,0.9461,7.8054,1.5769,0.0152,0.1253,0.2953,53.5809,0.7118,126.3866
2014-03-05,0.1096,3.9833,0,382.1119,1.891,0.4052,0.0603,14.3878,118.6987,11.9898,0.9466,7.8096,1.5777,-0.0019,-0.0163,-0.0384,80.7397,0.7118,126.3866
2014-03-06,0.0767,3.5552,0,386.4663,1.8605,0.3809,0.0637,27.1652,224.1132,22.6377,0.954,7.8705,1.59,0.0365,0.3007,0.7087,81.4608,0.7118,126.3866
2014-03-07,0.0832,3.2047,0,390.094,1.9099,0.3862,0.0661,29.4511,242.9713,24.5426,0.9496,7.8343,1.5827,0.0294,0.243,0.5728,70.1423,0.7118,126.3866
2014-03-08,0.0582,5.7927,0,364.5958,1.803,0.3871,0.0529,30.145,248.6963,25.1208,0.9625,7.9405,1.6041,-0.0017,-0.0143,-0.0337,41.1391,0.7118,126.3866
2014-03-09,0.1331,7.0083,0,353.5835,1.9098,0.3866,0.043,31.6906,261.4469,26.4088,0.9455,7.7998,1.5757,0.0174,0.144,0.3394,29.4872,0.7118,126.3866
2014-03-10,0.0931,7.014,0,353.5339,1.9598,0.4028,0.0457,26.2513,216.5734,21.8761,0.9396,7.7513,1.5659,0.0644,0.5321,1.254,67.015,0.7118,126.3866
2014-03-11,0.0652,8.9408,0,337.2193,1.8784,0.4101,0.0572,33.719,278.182,28.0992,0.9497,7.8351,1.5828,0.0823,0.6796,1.6016,47.1705,0.7118,126.3866
2014-03-12,0.0456,8.5162,0,340.7003,1.9039,0.4116,0.042,28.9525,238.858,24.1271,0.9347,7.711,1.5578,-1e-04,-0.0011,-0.0025,61.6166,0.7118,126.3866
2014-03-13,0.0319,4.0558,0,381.3828,1.8658,0.3957,0.0614,32.4602,267.7969,27.0502,0.9497,7.8345,1.5827,0.0289,0.2386,0.5624,60.8071,0.7118,126.3866
2014-03-14,0.0223,5.0404,0,371.7091,1.8407,0.4,0.0448,30.3373,250.2831,25.2811,0.9611,7.9288,1.6018,0.0421,0.3474,0.8187,54.0208,0.7118,126.3866
2014-03-15,0.0156,7.6007,0,348.423,1.8206,0.4085,0.0412,7.4458,61.4277,6.2048,0.94,7.7548,1.5666,0.0263,0.2167,0.5107,84.7968,0.7118,126.3866
2014-03-16,0.0798,5.675,0,365.6934,1.9386,0.4161,0.0636,15.5724,128.4719,12.977,0.9373,7.7324,1.5621,0.0304,0.2505,0.5903,49.9863,0.7118,126.3866
2014-03-17,0.0886,3.3831,0,388.2401,1.8902,0.3916,0.0493,30.0899,248.2415,25.0749,0.9547,7.8764,1.5912,0.0577,0.4761,1.1221,44.7489,0.7118,126.3866
2014-03-18,0.062,3.9761,0,382.1844,1.8668,0.3893,0.0632,29.08,239.9101,24.2333,0.9541,7.8712,1.5901,0.0499,0.4121,0.9712,57.9765,0.7118,126.3866
2014-03-19,0.0434,5.134,0,370.8118,1.8352,0.3781,0.0629,30.0797,248.1571,25.0664,0.9529,7.8611,1.5881,0.0742,0.6116,1.4416,90.9078,0.7118,126.3866
2014-03-20,0.0304,5.944,0,363.193,1.8698,0.4044,0.0502,40.5184,334.2767,33.7653,0.9421,7.7723,1.5702,0.0198,0.1637,0.3859,75.9665,0.7118,126.3866
2014-03-21,0.0212,6.1066,0,361.6962,1.8632,0.3593,0.0486,31.56,260.3698,26.3,0.96,7.9203,1.6001,0.0695,0.5728,1.35,49.4094,0.7118,126.3866
2014-03-22,0.0149,6.2692,0,360.2101,2,0.3894,0.0287,13.3715,110.3143,11.1429,0.9317,7.6868,1.5529,0.0254,0.2101,0.4952,62.7319,0.7118,126.3866
2014-03-23,0.0104,6.4317,0,358.7344,1.8003,0.3765,0.0309,16.389,135.2089,13.6575,0.9677,7.9832,1.6128,0.0217,0.1789,0.4216,77.9262,0.7118,126.3866
2014-03-24,0.0073,6.5943,0,357.269,1.7643,0.3951,0.0562,28.5616,235.6324,23.8013,0.9629,7.9436,1.6048,0.0098,0.081,0.1908,39.8951,0.7118,126.3866
2014-03-25,0.0708,6.7569,0,355.814,1.9902,0.3886,0.0612,17.0026,140.2714,14.1688,0.9354,7.7175,1.5591,0.0061,0.0505,0.1189,10.8703,0.7118,126.3866
2014-03-26,0.0496,6.9195,0,354.3691,1.8883,0.3788,0.0612,14.2706,117.7328,11.8922,0.9457,7.8024,1.5762,0.0487,0.4017,0.9468,38.3553,0.7118,126.3866
2014-03-27,0.0347,7.082,0,352.9343,1.7579,0.4203,0.0436,20.788,171.5006,17.3233,0.9592,7.9127,1.5985,0.0679,0.56,1.3198,44.6809,0.7118,126.3866
2014-03-28,0.0242,7.2446,0,351.5096,1.9179,0.402,0.0534,24.5116,202.2199,20.4263,0.9334,7.7,1.5556,0.0026,0.0215,0.0506,53.7156,0.7118,126.3866
2014-03-29,0.1267,7.4072,0,350.0947,1.9474,0.3774,0.0366,31.2402,257.7319,26.0335,0.9491,7.8295,1.5817,0.0242,0.1998,0.4709,68.3509,0.7118,126.3866
2014-03-30,0.0887,7.5697,0,348.6897,1.9056,0.3621,0.0464,15.7032,129.5518,13.086,0.9439,7.7876,1.5732,0.0102,0.0842,0.1983,53.8217,0.7118,126.3866
2014-03-31,0.062,7.7323,0,347.2945,1.9793,0.4106,0.0332,30.0611,248.0037,25.0509,0.9404,7.7587,1.5674,-0.0011,-0.0089,-0.0211,33.3012,0.7118,126.3866
2014-04-01,0.0434,7.8949,0,345.9089,1.9226,0.3925,0.0406,18.7579,154.7531,15.6316,0.955,7.878,1.5915,0.0391,0.3232,0.7616,33.6467,0.7118,126.3866
2014-04-02,0.0304,8.0575,0,344.5328,1.7769,0.4085,0.064,21.545,177.7463,17.9542,0.9629,7.9441,1.6049,0.0404,0.3337,0.7867,97.2881,0.7118,126.3866
2014-04-03,0.0212,8.22,0,343.1663,1.9104,0.4002,0.0625,9.7188,80.1804,8.099,0.9517,7.8521,1.5863,0.0349,0.2883,0.6794,31.923,0.7118,126.3866
2014-04-04,0.0149,8.3826,0,341.8091,1.8531,0.3784,0.0435,19.1412,157.9151,15.951,0.9578,7.902,1.5964,0.0214,0.1758,0.4144,82.1407,0.7118,126.3866
2014-04-05,0.0104,8.5452,0,340.4613,1.978,0.3927,0.055,16.3835,135.1637,13.6529,0.9493,7.832,1.5822,0.0212,0.1752,0.413,67.7086,0.7118,126.3866
2014-04-06,0.0073,8.7077,0,339.1227,1.8421,0.4027,0.047,25.9595,214.1657,21.6329,0.9518,7.8522,1.5863,0.0721,0.5953,1.4031,53.3514,0.7118,126.3866
2014-04-07,0.2447,8.8703,0,337.7932,1.9213,0.4117,0.0556,26.3062,217.0258,21.9218,0.9416,7.7683,1.5694,1e-04,0.0012,0.0028,49.7215,0.7118,126.3866
2014-04-08,0.1712,9.0329,0,336.4728,1.9067,0.4088,0.0497,23.7283,195.7582,19.7736,0.9404,7.7586,1.5674,0.0655,0.5401,1.2729,67.1838,0.7118,126.3866
2014-04-09,0.1199,9.1954,0,335.1615,1.8338,0.4081,0.0442,37.1671,306.6287,30.9726,0.9408,7.7617,1.568,0.0186,0.1532,0.3612,57.8841,0.7118,126.3866
2014-04-10,0.0839,9.358,0,333.859,1.8169,0.4178,0.0493,16.6117,137.0468,13.8431,0.9553,7.8811,1.5921,0.0331,0.2731,0.6437,79.2955,0.7118,126.3866
2014-04-11,0.0588,9.5206,0,332.5654,1.8512,0.3898,0.0657,19.4656,160.5913,16.2213,0.9539,7.8691,1.5897,0.0607,0.5006,1.1798,64.2663,0.7118,126.3866
2014-04-12,0.0412,9.6832,0,331.2805,1.7942,0.4028,0.037,35.2576,290.8748,29.3813,0.9766,8.0562,1.6275,0.0444,0.3662,0.863,82.1082,0.7118,126.3866
2014-04-13,0.0288,9.8457,0,330.0043,1.872,0.3681,0.071,12.0148,99.1219,10.0123,0.9661,7.9706,1.6102,0.0259,0.2136,0.5035,42.8781,0.7118,126.3866
2014-04-14,0.0202,10.0083,0,328.7367,1.8188,0.3919,0.0362,15.7688,130.0929,13.1407,0.9515,7.8499,1.5858,0.0154,0.1269,0.2992,67.6453,0.7118,126.3866
2014-04-15,0.2245,10.1709,0,327.4776,1.8202,0.4082,0.0692,6.9886,57.6559,5.8238,0.9488,7.828,1.5814,0.0053,0.0435,0.1025,50.2471,0.7118,126.3866
2014-04-16,0.1572,10.3334,0,326.227,1.8895,0.3952,0.056,28.7951,237.559,23.9959,0.9475,7.8173,1.5792,0.0059,0.0482,0.1135,66.8094,0.7118,126.3866
2014-04-17,0.11,10.496,0,324.9848,1.9158,0.4218,0.0796,42.1518,347.7526,35.1265,0.9428,7.778,1.5713,0.0606,0.4995,1.1774,47.8963,0.7118,126.3866
2014-04-18,0.077,10.6586,0,323.7508,1.9015,0.3879,0.0345,18.9294,156.1672,15.7745,0.949,7.8286,1.5815,0.0551,0.4544,1.0709,89.558,0.7118,126.3866
2014-04-19,0.0539,10.8212,0,322.5251,1.8767,0.394,0.0597,30.6518,252.8773,25.5432,0.95,7.8383,1.5835,0.0308,0.2547,0.6002,61.2738,0.7118,126.3866
2014-04-20,0.0377,10.9837,0,321.3075,1.8161,0.3963,0.0265,11.7208,96.6966,9.7673,0.9674,7.981,1.6123,0.0131,0.108,0.2546,77.2003,0.7118,126.3866
2014-04-21,0.0264,11.1463,0,320.098,1.7796,0.3833,0.0703,8.9004,73.4282,7.417,0.9641,7.9537,1.6068,0.0752,0.6212,1.4641,97.0301,0.7118,126.3866
2014-04-22,0.0185,11.3089,0,318.8966,1.7844,0.393,0.0665,13.918,114.8233,11.5983,0.9594,7.9154,1.5991,0.0709,0.5853,1.3795,73.4579,0.7118,126.3866
2014-04-23,0.013,11.4714,0,317.703,1.8443,0.3923,0.0399,16.8535,139.042,14.0446,0.9504,7.8411,1.5841,0.0986,0.8138,1.918,58.1314,0.7118,126.3866
2014-04-24,0.009,11.634,0,316.5174,1.8622,0.3931,0.0698,15.521,128.0482,12.9342,0.951,7.8454,1.5849,0.0282,0.233,0.5491,86.3225,0.7118,126.3866
2014-04-25,0.0343,11.7966,0,315.3395,1.8573,0.4467,0.0574,17.1767,141.7074,14.3139,0.9492,7.8313,1.5821,0.0136,0.112,0.264,35.4536,0.7118,126.3866
2014-04-26,0.024,11.9591,0,314.1694,1.8499,0.3947,0.0483,22.4906,185.548,18.7422,0.9532,7.8639,1.5887,0.0233,0.1921,0.4527,124.1618,0.7118,126.3866
2014-04-27,0.0168,12.1217,0,313.007,1.8097,0.3601,0.0464,15.5353,128.1664,12.9461,0.9734,8.0306,1.6223,0.0082,0.0674,0.1589,53.2875,0.7118,126.3866
2014-04-28,0.1051,12.2843,0,311.8521,1.9209,0.3829,0.0608,14.8806,122.765,12.4005,0.9436,7.7847,1.5727,0.0607,0.5009,1.1807,82.3553,0.7118,126.3866
2014-04-29,0.3191,11.9965,0,313.9019,1.8795,0.4085,0.0439,25.4311,209.8064,21.1926,0.958,7.903,1.5965,0.0566,0.4672,1.1011,41.5833,0.7118,126.3866
2014-04-30,0.2234,12.6805,0,309.0687,1.9286,0.3988,0.0405,14.3407,118.3107,11.9506,0.9538,7.869,1.5897,0.0473,0.3905,0.9203,20.0458,0.7118,126.3866
2014-05-01,0.1564,13.3479,0,304.4791,1.9372,0.4014,0.0482,13.5587,111.8596,11.2989,0.9523,7.8565,1.5872,0.0485,0.4001,0.943,51.4342,0.7118,126.3866
2014-05-02,0.1094,13.0467,0,306.5357,1.8014,0.3939,0.0623,14.6623,120.9644,12.2186,0.9552,7.8801,1.5919,-0.002,-0.0168,-0.0396,30.074,0.7118,126.3866
2014-05-03,0.0767,13.2923,0,304.857,1.8785,0.3902,0.0389,9.8765,81.4805,8.2304,0.9596,7.9167,1.5993,0.0322,0.2649,0.6243,62.8166,0.7118,126.3866
2014-05-04,0.0536,13.6698,0,302.3087,1.7219,0.4009,0.0498,2.2444,18.516,1.8703,0.9583,7.906,1.5972,0.0708,0.5837,1.3756,76.7127,0.7118,126.3866
2014-05-05,0.0376,13.6317,0,302.5643,1.9512,0.3664,0.0465,22.2497,183.5599,18.5414,0.9611,7.9293,1.6019,-0.0016,-0.0125,-0.0296,69.4912,0.7118,126.3866
2014-05-06,0.0263,14.0164,0,300.0023,1.8723,0.4054,0.0472,22.7514,187.6986,18.9595,0.9401,7.7559,1.5669,0.0385,0.3178,0.749,68.696,0.7118,126.3866
2014-05-07,0.0184,14.5349,0,296.6095,1.7725,0.3934,0.0521,17.6782,145.8444,14.7318,0.9586,7.9084,1.5977,0.0691,0.57,1.3434,60.8776,0.7118,126.3866
2014-05-08,0.0128,14.9564,0,293.9019,1.9032,0.3951,0.08,28.8788,238.2507,24.0657,0.9602,7.9224,1.6005,-0.0026,-0.0216,-0.0509,75.6991,0.7118,126.3866
2014-05-09,0.009,15.0177,0,293.5114,1.944,0.4289,0.0635,19.9314,164.4341,16.6095,0.9389,7.746,1.5649,0.04,0.3296,0.7768,60.088,0.7118,126.3866
2014-05-10,0.0155,14.807,0,294.8565,1.8318,0.4064,0.0657,24.7435,204.134,20.6196,0.9625,7.9406,1.6041,0.0646,0.5323,1.2546,76.6685,0.7118,126.3866
2014-05-11,0.0108,15.1508,0,292.6673,1.7607,0.3851,0.0382,14.753,121.7122,12.2942,0.9682,7.9875,1.6136,0.087,0.7174,1.6909,60.6573,0.7118,126.3866
2014-05-12,0.0076,15.5157,0,290.3757,1.822,0.4195,0.047,28.5484,235.5242,23.7903,0.9415,7.7678,1.5692,0.0169,0.1398,0.3295,58.9809,0.7118,126.3866
2014-05-13,0.0053,15.8024,0,288.5977,1.9241,0.4291,0.0727,16.2128,133.7564,13.5107,0.9448,7.794,1.5746,0.0206,0.1706,0.402,17.3104,0.7118,126.3866
2014-05-14,0.0037,15.9212,0,287.8663,1.9236,0.3916,0.0542,5.503,45.3999,4.5858,0.9521,7.8547,1.5868,0.0781,0.6449,1.5201,61.4303,0.7118,126.3866
2014-05-15,0.4146,15.5625,0,290.0843,1.8143,0.4225,0.0545,28.7642,237.3047,23.9702,0.964,7.9531,1.6067,0.0611,0.5042,1.1885,79.9216,0.7118,126.3866
2014-05-16,0.2902,14.6486,0,295.8744,1.8646,0.3819,0.0585,18.5051,152.6672,15.4209,0.9701,8.0027,1.6167,0.0677,0.5584,1.316,82.2935,0.7118,126.3866
2014-05-17,0.2032,14.6852,0,295.6388,1.8862,0.3965,0.0561,31.3628,258.7436,26.1357,0.951,7.8454,1.5849,0.061,0.5032,1.1862,75.1883,0.7118,126.3866
2014-05-18,0.1422,15.1161,0,292.8868,1.8322,0.3799,0.0514,12.0161,99.1329,10.0134,0.953,7.8622,1.5883,0.0308,0.2547,0.6003,76.7982,0.7118,126.3866
2014-05-19,0.0996,15.4769,0,290.6182,1.8656,0.4103,0.0548,26.5525,219.0584,22.1271,0.9473,7.8148,1.5788,0.0432,0.3563,0.8398,57.4939,0.7118,126.3866
2014-05-20,0.0697,16.1153,0,286.679,1.8612,0.4002,0.0351,30.6892,253.1856,25.5743,0.9552,7.8803,1.592,-0.0012,-0.0095,-0.0223,52.9337,0.7118,126.3866
